Estado civil,Modo de aplicacion,Orden de aplicacion,Carrera,Jornada,Nivel educativo previo,Nota educacion previa,Nacionalidad,Educacion madre,Educacion padre,Ocupacion madre,Ocupacion padre,Nota de admisión,Desplazado,Necesidades educativas especiales,Deudor,Pago de matricula al dia,Genero,Becado,Edad de ingreso,Internacional,Creditos homologados 1er semestre,Materias inscritas 1er semestre,Evaluaciones 1er semestre,Materias aprobadas 1er semestre,Promedio 1er semestre,Materias sin evaluacion 1er semestre,Creditos homologados 2do semestre,Materias inscritas 2do semestre,Evaluaciones 2do semestre,Materias aprobadas 2do semestre,Promedio 2do semestre,Materias sin evaluación 2do semestre,Tasa de desempleo,Tasa de inflacion,PIB,Resultado
Soltero,Otra carrera,1,Administración (noche),Nocturna,Grado,140,Portugués,Primaria,Primaria,No calificado,No calificado,140,No,No,No,Sí,Hombre,No,27,No,0,5,6,4,13.5,0,0,5,6,4,13.75,0,7.6,2.6,0.32,Graduate
Soltero,1ra fase general,1,Diseño comunicación,Diurna,Secundaria,116,Portugués,Grado,Grado,Estudiante,Directivo,108.7,Sí,No,No,Sí,Hombre,No,23,No,0,6,9,4,11.25,1,0,6,10,0,0,4,7.6,2.6,0.32,Dropout
Soltero,2da fase,3,Turismo,Diurna,Secundaria,118,Portugués,Básica ciclo 3,Secundaria completa,Administrativo,Administrativo,115.9,Sí,No,No,Sí,Hombre,Sí,18,No,0,6,7,6,12.14285714,0,0,6,8,6,11.33333333,0,8.9,1.4,3.51,Graduate
Casado,Mayor de 23,1,Enfermería,Diurna,Secundaria,140,Portugués,Primaria,Primaria,No calificado,Administrativo,127.3,No,No,No,Sí,Hombre,No,26,No,0,8,8,7,13.07571429,0,0,8,8,7,13.07571429,0,10.8,1.4,1.74,Graduate
Soltero,1ra fase general,4,Administración,Diurna,Secundaria,146,Portugués,Grado,Secundaria completa,Técnico,Fuerzas armadas,138.7,No,No,No,Sí,Hombre,No,18,No,0,5,0,0,0,0,0,5,0,0,0,0,8.9,1.4,3.51,Dropout
Soltero,Mayor de 23,1,Administración (noche),Nocturna,Secundaria,150,Portugués,Grado,Doctorado,Profesional,Profesional,135.8,No,No,Sí,Sí,Hombre,No,29,No,1,5,9,3,11,0,0,5,11,2,13.5,0,12.7,3.7,-1.7,Dropout
Soltero,2da fase,1,Veterinaria,Diurna,Secundaria,137,Portugués,Secundaria completa,Secundaria completa,Administrativo,Obrero calificado,134.6,Sí,No,No,Sí,Hombre,No,22,No,0,6,16,0,0,0,0,6,7,0,0,0,16.2,0.3,-0.92,Dropout
Soltero,Cambio carrera,1,Enfermería,Diurna,Secundaria,136,Portugués,Básica ciclo 3,Primaria,173,183,118.4,Sí,No,No,Sí,Mujer,No,21,No,0,7,12,4,13.125,0,0,7,8,6,12.33333333,0,13.9,-0.3,0.79,Enrolled
Soltero,1ra fase general,3,Enfermería,Diurna,Secundaria,134,Portugués,Básica ciclo 2,Básica ciclo 2,Obrero calificado,No calificado,132.8,Sí,No,No,Sí,Mujer,Sí,19,No,0,8,8,7,13.51285714,0,0,8,8,7,13.51285714,0,10.8,1.4,1.74,Graduate
Soltero,1ra fase general,1,Trabajo social,Diurna,Secundaria,160,Portugués,Básica ciclo 2,Primaria,No calificado,Obrero calificado,155.5,Sí,No,No,Sí,Mujer,Sí,18,No,0,6,7,6,12.83333333,0,0,6,6,6,12.16666667,0,10.8,1.4,1.74,Graduate
Soltero,1ra fase general,3,Veterinaria,Diurna,Secundaria,126,Portugués,Básica ciclo 2,Secundaria completa,No calificado,No calificado,132,Sí,No,No,Sí,Mujer,Sí,18,No,0,5,8,3,15,2,0,5,9,3,11.66666667,0,9.4,-0.8,-3.12,Dropout
Soltero,Mayor de 23,1,Agronomía,Diurna,Educación básica,133.1,Portugués,Primaria,Básica ciclo 2,Administrativo,No calificado,110,No,No,Sí,No,Mujer,No,40,No,0,6,12,5,12.8,0,0,6,16,3,13.33333333,0,11.1,0.6,2.02,Dropout
Soltero,2da fase,3,Turismo,Diurna,Secundaria,114,Santotomense,Básica ciclo 2,Grado,No calificado,Técnico,127.3,Sí,No,Sí,No,Mujer,No,20,Sí,0,6,14,3,12.33333333,0,0,6,16,0,0,0,10.8,1.4,1.74,Dropout
Soltero,1ra fase general,3,Enfermería,Diurna,Secundaria,139,Portugués,Grado,Secundaria completa,Administrativo,Directivo,126,Sí,No,No,Sí,Hombre,No,18,No,0,8,15,5,12.288,1,0,8,15,5,12.288,1,10.8,1.4,1.74,Dropout
Soltero,Cambio carrera,2,Trabajo social (noche),Nocturna,Grado,130,Portugués,Desconocido,Desconocido,Estudiante,Estudiante,130,No,No,No,Sí,Hombre,No,31,No,8,12,21,12,12.33333333,0,6,10,13,7,13.28571429,2,7.6,2.6,0.32,Graduate
Soltero,1ra fase general,2,Administración,Diurna,Secundaria,131,Portugués,Secundaria completa,Secundaria completa,No calificado,No calificado,118.8,No,No,No,Sí,Hombre,Sí,18,No,0,5,9,4,11.5,0,0,5,5,5,12.8,0,12.4,0.5,1.79,Graduate
Soltero,Cambio carrera,2,Marketing,Diurna,Secundaria,130,Portugués,Básica ciclo 3,Secundaria completa,Administrativo,Administrativo,127.6,Sí,No,No,Sí,Hombre,No,22,No,4,6,6,6,11.83333333,0,0,6,11,4,11.14285714,0,10.8,1.4,1.74,Dropout
Soltero,Cambio institución,1,Administración,Diurna,Educación básica,133.1,Portugués,Básica ciclo 3,Básica ciclo 3,No calificado,Servicios,112.1,No,No,Sí,No,Hombre,No,38,No,0,5,5,0,0,0,0,5,5,0,0,0,8.9,1.4,3.51,Dropout
Soltero,Cambio carrera,1,Administración (noche),Nocturna,Grado,130,Portugués,Grado,Secundaria completa,Profesional,No calificado,130,No,No,No,Sí,Hombre,No,33,No,0,5,5,0,0,0,0,5,5,0,0,0,12.7,3.7,-1.7,Dropout
Soltero,1ra fase general,3,Ing. Informática,Diurna,Secundaria,117,Portugués,Secundaria completa,Secundaria completa,Técnico,Servicios,111.1,No,No,No,Sí,Hombre,Sí,19,No,0,5,10,5,11.8,0,0,5,12,3,11.5,0,11.1,0.6,2.02,Enrolled
Soltero,2da fase,1,Marketing,Diurna,Secundaria,127,Portugués,Grado,Grado,Directivo,Directivo,121.4,No,No,No,Sí,Hombre,No,18,No,0,6,0,0,0,0,0,6,0,0,0,0,15.5,2.8,-4.06,Dropout
Soltero,1ra fase general,5,Ing. Informática,Diurna,Secundaria,131,Portugués,Secundaria completa,Básica ciclo 3,Administrativo,Obrero calificado,126.8,No,No,No,No,Hombre,Sí,18,No,0,5,6,5,12.2,0,0,5,8,4,12,0,8.9,1.4,3.51,Enrolled
Soltero,Cambio institución,1,Administración (noche),Nocturna,Secundaria,134,Portugués,Secundaria completa,Secundaria completa,Servicios,Técnico,120.6,Sí,No,No,Sí,Hombre,No,27,No,2,6,6,6,12.33333333,0,0,5,5,5,13,0,11.1,0.6,2.02,Graduate
Soltero,Mayor de 23,1,Turismo,Diurna,Secundaria,130,Portugués,Primaria,Primaria,No calificado,No calificado,126.5,No,No,No,Sí,Hombre,No,26,No,0,6,7,6,12.42857143,0,0,6,6,6,12.83333333,0,7.6,2.6,0.32,Graduate
Soltero,1ra fase general,6,Enfermería,Diurna,Secundaria,127,Portugués,Secundaria completa,Básica ciclo 3,Técnico,Técnico,120.2,Sí,No,No,Sí,Mujer,Sí,19,No,0,7,7,7,12.76571429,0,0,8,9,8,13.54444444,0,12.4,0.5,1.79,Graduate
Casado,Cambio institución,1,Enfermería,Diurna,Secundaria,130,Portugués,Primaria,Primaria,Servicios,Servicios,120,No,No,No,Sí,Hombre,No,44,No,0,7,11,5,12.1,0,0,7,10,5,12.6,0,11.1,0.6,2.02,Dropout
Soltero,1ra fase general,2,Administración,Diurna,Secundaria,142,Portugués,Primaria,Básica ciclo 2,No calificado,No calificado,137.5,Sí,No,No,Sí,Hombre,No,19,No,0,5,10,5,12,0,0,5,9,5,11.5,0,13.9,-0.3,0.79,Graduate
Soltero,3ra fase,1,Diseño comunicación,Diurna,Secundaria,117,Portugués,Secundaria completa,Primaria,Administrativo,Obrero calificado,127.9,Sí,No,No,Sí,Hombre,No,20,No,0,6,6,0,0,0,0,6,6,0,0,0,9.4,-0.8,-3.12,Dropout
Soltero,Mayor de 23,1,Agronomía,Diurna,Educación básica,133.1,Portugués,Básica ciclo 3,Primaria,Directivo,Directivo,140,No,No,Sí,Sí,Hombre,No,24,No,0,6,10,6,14.88888889,0,0,6,11,6,13.72727273,0,16.2,0.3,-0.92,Enrolled
Divorciado,Cambio carrera,1,Administración (noche),Nocturna,Secundaria,164,Portugués,Primaria,Primaria,Agricultura,Agricultura,131.8,No,No,No,Sí,Mujer,No,31,No,7,14,19,13,11.35714286,0,9,14,14,13,12,1,9.4,-0.8,-3.12,Graduate
Soltero,Cambio carrera,1,Diseño comunicación,Diurna,Secundaria,130,Portugués,Primaria,Primaria,No calificado,No calificado,129,Sí,No,No,Sí,Mujer,No,25,No,0,6,6,6,13.5,0,0,6,6,6,12.5,0,9.4,-0.8,-3.12,Graduate
Soltero,2da fase,4,Periodismo,Diurna,Secundaria,127,Portugués,Pregrado,Primaria,No calificado,No calificado,115.8,Sí,No,Sí,No,Mujer,No,19,No,0,6,6,0,0,0,0,6,0,0,0,0,8.9,1.4,3.51,Dropout
Soltero,2da fase,3,Enfermería,Diurna,Secundaria,140,Portugués,Grado,Pregrado,Técnico,Técnico,126.4,Sí,No,No,Sí,Mujer,No,18,No,0,7,7,7,13.88428571,0,0,8,9,8,14.75,0,11.1,0.6,2.02,Dropout
Soltero,Cambio carrera,1,Veterinaria,Diurna,Secundaria,130,Portugués,Básica ciclo 3,Básica ciclo 2,Administrativo,No calificado,130,Sí,No,No,No,Mujer,No,19,No,0,6,12,5,13,0,0,6,12,3,11.66666667,0,13.9,-0.3,0.79,Enrolled
Soltero,1ra fase general,3,Enfermería,Diurna,Secundaria,122,Portugués,Grado,Secundaria completa,Administrativo,Técnico,114.8,Sí,No,No,Sí,Mujer,Sí,19,No,0,7,11,4,12.65,0,0,7,9,5,11.1,0,12.4,0.5,1.79,Enrolled
Soltero,2da fase,1,Administración,Diurna,Secundaria,162,Portugués,Secundaria completa,Básica ciclo 2,Administrativo,Servicios,138.6,Sí,No,No,Sí,Mujer,No,19,No,0,5,10,1,11,0,0,5,13,0,0,0,12.7,3.7,-1.7,Enrolled
Soltero,Mayor de 23,1,Marketing,Diurna,Secundaria,133.1,Portugués,Secundaria completa,Secundaria completa,Administrativo,Administrativo,112.9,No,No,No,Sí,Mujer,No,24,No,0,6,12,2,11.66666667,0,0,6,20,2,10.5,6,16.2,0.3,-0.92,Dropout
Soltero,1ra fase general,1,Trabajo social,Diurna,Secundaria,120,Portugués,Grado,Grado,Técnico,Técnico,111.6,No,No,No,Sí,Mujer,No,20,No,0,6,6,6,14.5,0,0,6,6,6,12.66666667,0,12.4,0.5,1.79,Graduate
Soltero,2da fase,1,Turismo,Diurna,Secundaria,160,Portugués,Básica ciclo 3,Primaria,Servicios,Técnico,152,No,No,No,Sí,Mujer,No,18,No,0,6,7,6,14.71428571,0,0,6,7,6,14.16666667,0,12.7,3.7,-1.7,Graduate
Soltero,1ra fase general,1,Trabajo social,Diurna,Secundaria,141,Portugués,Básica ciclo 2,Secundaria completa,Servicios,Obrero calificado,132.6,No,No,No,Sí,Mujer,Sí,18,No,0,6,7,6,13.28571429,0,0,6,6,6,14.33333333,0,12.4,0.5,1.79,Graduate
Soltero,2da fase,1,Veterinaria,Diurna,Secundaria,125,Portugués,Secundaria completa,Básica ciclo 2,Administrativo,No calificado,118.4,Sí,No,No,Sí,Mujer,No,21,No,0,5,13,3,11.33333333,2,0,5,12,2,10.5,1,9.4,-0.8,-3.12,Enrolled
Soltero,Otra carrera,1,Enfermería,Diurna,Grado,120,Portugués,Primaria,Primaria,Administrativo,Servicios,120,No,No,Sí,No,Mujer,No,28,No,0,7,7,0,0,7,0,7,7,0,0,7,13.9,-0.3,0.79,Dropout
Soltero,1ra fase general,1,Administración,Diurna,Secundaria,128,Portugués,Básica ciclo 2,Primaria,Servicios,Agricultura,122.1,No,No,No,Sí,Mujer,Sí,18,No,0,5,11,4,11.57142857,0,0,5,9,5,12,0,13.9,-0.3,0.79,Enrolled
Soltero,1ra fase general,1,Educación básica,Diurna,Secundaria,162,Portugués,Primaria,Básica ciclo 3,No calificado,Operador maquinaria,142.8,No,No,Sí,Sí,Mujer,No,18,No,0,6,10,5,13,0,0,6,10,4,11.5,0,12.7,3.7,-1.7,Dropout
Soltero,1ra fase general,1,Trabajo social,Diurna,Secundaria,130,Portugués,Secundaria completa,Secundaria completa,Administrativo,Administrativo,124.8,No,No,No,Sí,Mujer,Sí,18,No,0,6,9,6,11.5,0,0,6,11,5,14,0,11.1,0.6,2.02,Graduate
Soltero,2da fase,2,Administración,Diurna,Secundaria,134,Portugués,Primaria,Básica ciclo 3,No calificado,Operador maquinaria,126.3,Sí,No,No,Sí,Mujer,Sí,18,No,0,5,8,5,11.8,0,0,5,10,5,11.6,3,16.2,0.3,-0.92,Graduate
Soltero,1ra fase general,1,Administración,Diurna,Secundaria,133.1,Portugués,Básica ciclo 3,Básica ciclo 3,No calificado,No calificado,119,Sí,No,No,No,Mujer,Sí,19,No,0,5,7,3,10.66666667,0,0,5,10,3,12.28571429,0,10.8,1.4,1.74,Dropout
Soltero,2da fase,1,Enfermería,Diurna,Secundaria,137,Portugués,Básica ciclo 3,Básica ciclo 2,Técnico,No calificado,124.9,No,No,No,Sí,Mujer,Sí,19,No,0,7,11,6,13.8875,0,0,8,9,8,14.86444444,0,15.5,2.8,-4.06,Graduate
Soltero,1ra fase general,1,Trabajo social,Diurna,Secundaria,133.1,Portugués,Básica ciclo 2,Básica ciclo 2,191,192,118,No,No,Sí,Sí,Mujer,Sí,20,No,0,6,7,5,11.4,0,0,6,9,6,11.5,0,8.9,1.4,3.51,Graduate
Casado,Cambio carrera,1,Trabajo social (noche),Nocturna,Secundaria,110,Portugués,Primaria,Básica ciclo 3,No calificado,Técnico,100,No,No,No,Sí,Mujer,No,34,No,9,11,17,9,12.33333333,0,3,7,12,7,12.14285714,0,9.4,-0.8,-3.12,Graduate
Casado,Mayor de 23,1,Enfermería,Diurna,Secundaria,133.1,Portugués,Primaria,Primaria,No calificado,No calificado,109,Sí,No,No,Sí,Mujer,No,39,No,0,7,8,5,12.16,0,0,7,8,5,12.16,0,7.6,2.6,0.32,Enrolled
Soltero,2da fase,3,Enfermería,Diurna,Secundaria,133,Portugués,Grado,Básica ciclo 3,Profesional,Servicios,130.8,Sí,No,No,Sí,Mujer,No,19,No,0,8,8,8,13.4275,0,0,8,8,8,13.4275,0,9.4,-0.8,-3.12,Graduate
Soltero,Mayor de 23,1,Diseño comunicación,Diurna,Secundaria,130,Portugués,Secundaria completa,Básica ciclo 3,Administrativo,Administrativo,110,Sí,No,No,Sí,Mujer,No,24,No,0,6,6,6,15.16666667,0,0,6,6,2,15.5,0,15.5,2.8,-4.06,Graduate
Soltero,Ordenanza 854-B/99,1,Periodismo,Diurna,Secundaria,151,Caboverdiano,Básica ciclo 2,Primaria,Estudiante,Servicios,151,Sí,No,No,Sí,Mujer,No,18,Sí,0,6,12,0,0,1,0,6,0,0,0,0,9.4,-0.8,-3.12,Dropout
Soltero,2da fase,1,Equinocultura,Diurna,Secundaria,125,Portugués,Básica ciclo 3,Básica ciclo 3,Técnico,Fuerzas armadas,131,Sí,No,No,Sí,Hombre,No,19,No,0,5,11,2,10.5,2,0,5,9,0,0,3,10.8,1.4,1.74,Dropout
Soltero,1ra fase general,1,Administración,Diurna,Secundaria,158,Portugués,Secundaria completa,Básica ciclo 2,Técnico,Agricultura,155.2,No,No,No,Sí,Hombre,Sí,18,No,0,5,5,5,11.8,0,0,5,8,3,11,0,9.4,-0.8,-3.12,Graduate
Soltero,1ra fase general,2,Administración,Diurna,Secundaria,128,Portugués,Grado,Secundaria completa,Técnico,Técnico,121,Sí,Sí,Sí,Sí,Hombre,No,20,No,0,5,6,5,13.2,0,0,5,10,5,11.4,3,16.2,0.3,-0.92,Enrolled
Soltero,1ra fase general,6,Enfermería,Diurna,Secundaria,133,Portugués,Secundaria completa,Secundaria completa,No calificado,No calificado,119.7,Sí,Sí,Sí,Sí,Hombre,No,19,No,2,7,8,7,13.075,0,1,8,11,8,12.36111111,0,12.4,0.5,1.79,Graduate
Soltero,1ra fase general,1,Equinocultura,Diurna,Secundaria,138,Portugués,Grado,Básica ciclo 3,Profesional,Administrativo,131,Sí,No,No,Sí,Hombre,No,19,No,0,6,8,4,11.6,0,0,6,14,2,13,0,11.1,0.6,2.02,Dropout
Soltero,2da fase,1,Agronomía,Diurna,Secundaria,126,Portugués,Primaria,Grado,Servicios,Profesional,116.9,No,No,No,Sí,Hombre,No,19,No,0,6,10,6,13.66666667,0,0,6,10,4,12.25,0,13.9,-0.3,0.79,Dropout
Casado,Mayor de 23,1,Administración (noche),Nocturna,Secundaria,140,Portugués,Lee sin primaria,Grado 10,No calificado,Fuerzas armadas,130,Sí,No,No,Sí,Hombre,No,41,No,0,5,9,4,10.75,0,0,5,7,2,10,0,9.4,-0.8,-3.12,Dropout
Soltero,1ra fase general,2,Enfermería,Diurna,Secundaria,143,Portugués,Doctorado,Doctorado,Profesional,Profesional,137.8,No,No,No,Sí,Hombre,No,19,No,0,7,10,6,13.49285714,0,0,8,9,8,12.68888889,0,12.4,0.5,1.79,Graduate
Soltero,Cambio carrera,3,Turismo,Diurna,Secundaria,135,Portugués,Grado,Grado,Profesional,Profesional,122.1,No,No,No,Sí,Hombre,No,19,No,0,6,14,3,12.5,0,0,6,9,4,11,0,12.7,3.7,-1.7,Enrolled
Soltero,Otra carrera,1,Enfermería,Diurna,Grado,120,Portugués,Secundaria completa,Secundaria completa,Obrero calificado,Fuerzas armadas,120,Sí,No,No,No,Hombre,No,23,No,0,7,0,0,0,0,0,8,0,0,0,0,12.7,3.7,-1.7,Dropout
Soltero,1ra fase general,1,Ing. Informática,Diurna,Secundaria,148,Portugués,Básica ciclo 3,Básica ciclo 2,No calificado,Obrero calificado,133,No,No,No,Sí,Hombre,No,18,No,0,5,12,5,13.28571429,0,0,5,16,5,14.8,0,12.4,0.5,1.79,Dropout
Soltero,1ra fase general,1,Administración,Diurna,Secundaria,126,Portugués,Grado,Básica ciclo 3,Técnico,Técnico,115.2,No,No,No,Sí,Hombre,No,19,No,0,5,6,5,12.6,0,0,5,13,5,11.8,5,16.2,0.3,-0.92,Graduate
Soltero,Especialización tecnológica,1,Agronomía,Diurna,Especialización tecnológica,160,Portugués,Grado,Grado,Profesional,Fuerzas armadas,160,Sí,No,No,Sí,Hombre,No,20,No,0,6,7,6,14,0,0,6,7,6,14.66666667,0,12.4,0.5,1.79,Graduate
Soltero,Mayor de 23,1,Veterinaria,Diurna,Secundaria,140,Portugués,Primaria,Primaria,Otro,Otro,106.3,No,No,Sí,No,Hombre,No,35,No,0,5,7,2,11.5,0,0,5,8,2,10.5,0,7.6,2.6,0.32,Dropout
Divorciado,Mayor de 23,2,Marketing,Diurna,Educación básica,133.1,Portugués,Básica ciclo 3,Secundaria completa,Otro,Otro,103,No,No,No,No,Hombre,No,34,No,0,6,6,0,0,0,0,6,9,0,0,0,10.8,1.4,1.74,Dropout
Soltero,1ra fase general,1,Diseño comunicación,Diurna,Secundaria,136,Portugués,Grado,Grado,No calificado,No calificado,136,Sí,No,Sí,No,Mujer,Sí,19,No,0,6,6,6,11.83333333,0,0,6,8,6,12.875,0,10.8,1.4,1.74,Graduate
Soltero,Internacional,1,Trabajo social,Diurna,Secundaria,150,Santotomense,Básica ciclo 3,Secundaria completa,No calificado,No calificado,146.5,Sí,No,Sí,No,Hombre,No,22,Sí,0,6,10,5,11.5,0,0,6,8,5,12.4,0,13.9,-0.3,0.79,Graduate
Soltero,2da fase,3,Diseño comunicación,Diurna,Secundaria,130,Portugués,Secundaria completa,Maestría,Administrativo,Profesional,131.4,No,No,No,Sí,Hombre,No,20,No,0,6,6,6,14.16666667,0,0,6,8,6,12.33333333,0,11.1,0.6,2.02,Graduate
Casado,Transferencia,1,Administración (noche),Nocturna,Secundaria,130,Portugués,Grado,Pregrado,Profesional,Profesional,130,No,No,No,Sí,Hombre,No,27,No,2,2,2,2,12.5,0,0,5,6,2,12.5,0,12.7,3.7,-1.7,Enrolled
Casado,Mayor de 23,1,Ing. Informática,Diurna,Secundaria,110,Portugués,Básica ciclo 3,Básica ciclo 3,Estudiante,Servicios,137,No,No,Sí,Sí,Hombre,No,30,No,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
Soltero,Mayor de 23,1,Ing. Informática,Diurna,Secundaria,110,Portugués,Secundaria completa,Secundaria completa,Administrativo,Administrativo,125.9,No,No,No,Sí,Hombre,No,34,No,0,5,7,0,0,0,0,5,8,1,11,0,10.8,1.4,1.74,Enrolled
Soltero,1ra fase general,1,Turismo,Diurna,Secundaria,121,Portugués,Secundaria completa,Secundaria completa,Servicios,Administrativo,111.9,Sí,No,No,No,Hombre,No,20,No,0,6,14,2,10.5,0,0,6,16,0,0,0,10.8,1.4,1.74,Dropout
Soltero,2da fase,1,Diseño comunicación,Diurna,Secundaria,127,Portugués,Primaria,Básica ciclo 2,No calificado,Servicios,131.2,Sí,No,No,Sí,Hombre,No,18,No,0,6,6,6,11.83333333,0,0,6,6,6,13.16666667,0,7.6,2.6,0.32,Graduate
Soltero,1ra fase general,1,Equinocultura,Diurna,Secundaria,140,Portugués,Secundaria incompleta,Básica ciclo 3,Administrativo,Administrativo,131.2,No,No,No,Sí,Hombre,Sí,26,No,0,5,9,0,0,0,0,5,6,0,0,0,7.6,2.6,0.32,Dropout
Soltero,Mayor de 23,1,Administración (noche),Nocturna,Secundaria,130,Portugués,Secundaria completa,Secundaria completa,Técnico,Obrero calificado,140,No,No,No,Sí,Hombre,No,26,No,0,5,5,5,12.4,0,0,5,5,5,12.4,0,15.5,2.8,-4.06,Graduate
Soltero,Mayor de 23,2,Administración,Diurna,Secundaria,130,Portugués,Básica ciclo 3,Básica ciclo 3,Servicios,No calificado,121.5,No,No,No,No,Hombre,No,26,No,0,5,5,2,10.5,0,0,5,9,0,0,0,10.8,1.4,1.74,Dropout
Soltero,Mayor de 23,1,Administración (noche),Nocturna,Secundaria,100,Portugués,Primaria,Primaria,No calificado,Agricultura,153.5,No,No,Sí,No,Hombre,No,31,No,0,5,9,0,0,0,0,5,6,0,0,0,12.4,0.5,1.79,Dropout
Soltero,1ra fase general,3,Multimedia,Diurna,Secundaria,139,Portugués,Primaria,Básica ciclo 3,No calificado,Operador maquinaria,142.2,Sí,No,No,Sí,Hombre,Sí,20,No,6,12,12,12,14.58333333,0,4,11,14,11,14.33333333,0,8.9,1.4,3.51,Graduate
Soltero,1ra fase general,1,Periodismo,Diurna,Secundaria,150,Portugués,Básica ciclo 3,Grado 7 antiguo,Estudiante,Estudiante,131.1,Sí,No,No,Sí,Hombre,No,19,No,0,6,6,6,11.66666667,0,0,6,10,3,12.66666667,0,7.6,2.6,0.32,Graduate
Soltero,2da fase,1,Marketing,Diurna,Secundaria,133.1,Portugués,Desconocido,Grado,Obrero calificado,Profesional,130.6,Sí,No,Sí,No,Hombre,No,23,No,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
Soltero,1ra fase general,6,Enfermería,Diurna,Secundaria,119,Portugués,Secundaria completa,Secundaria completa,Administrativo,Administrativo,115,Sí,No,No,Sí,Hombre,Sí,20,No,0,7,14,1,13,0,0,7,15,0,0,0,11.1,0.6,2.02,Dropout
Soltero,Cambio institución,1,Enfermería,Diurna,Secundaria,170,Portugués,Secundaria completa,Secundaria completa,Administrativo,Fuerzas armadas,125,No,No,No,Sí,Hombre,No,20,No,0,7,7,7,15.66,0,7,10,11,9,15.01111111,0,11.1,0.6,2.02,Graduate
Soltero,Mayor de 23,1,Trabajo social (noche),Nocturna,Secundaria,133.1,Portugués,Desconocido,Desconocido,Estudiante,Estudiante,97.5,Sí,No,No,Sí,Hombre,No,29,No,0,6,10,0,0,1,0,5,10,0,0,0,7.6,2.6,0.32,Dropout
Soltero,1ra fase general,4,Periodismo,Diurna,Secundaria,133,Portugués,Básica ciclo 3,Básica ciclo 3,Obrero calificado,Obrero calificado,134.4,Sí,No,No,Sí,Hombre,Sí,20,No,0,6,6,6,12.16666667,0,0,6,8,4,12.75,0,9.4,-0.8,-3.12,Graduate
Soltero,1ra fase general,1,Enfermería,Diurna,Secundaria,125,Portugués,Primaria,Primaria,No calificado,No calificado,118.8,No,No,No,Sí,Hombre,No,24,No,0,7,7,6,13.3,0,0,7,7,6,13.3,0,7.6,2.6,0.32,Graduate
Soltero,Mayor de 23,1,Higiene oral,Diurna,Educación básica,133.1,Portugués,Técnico superior,Secundaria completa,Técnico,Obrero calificado,110.5,No,No,No,Sí,Hombre,No,37,No,0,7,15,0,0,0,0,7,13,0,0,1,11.1,0.6,2.02,Dropout
Soltero,1ra fase general,5,Enfermería,Diurna,Secundaria,143,Portugués,Primaria,Básica ciclo 3,Administrativo,Administrativo,123.3,Sí,No,No,Sí,Hombre,No,18,No,0,7,0,0,0,0,0,8,0,0,0,0,7.6,2.6,0.32,Dropout
Soltero,1ra fase general,2,Multimedia,Diurna,Secundaria,127,Portugués,Pregrado,Básica ciclo 3,Servicios,Servicios,139.6,Sí,No,Sí,No,Hombre,Sí,18,No,0,0,0,0,0,0,0,0,0,0,0,0,13.9,-0.3,0.79,Dropout
Soltero,2da fase,1,Enfermería,Diurna,Secundaria,157,Portugués,Básica ciclo 3,Grado,Administrativo,No calificado,138.8,No,No,No,Sí,Hombre,No,18,No,0,8,8,7,13.55714286,0,0,8,8,7,13.55714286,0,12.7,3.7,-1.7,Graduate
Casado,Especialización tecnológica,1,Ing. Informática,Diurna,Especialización tecnológica,160,Portugués,Primaria,Primaria,No calificado,No calificado,160,No,No,Sí,Sí,Hombre,No,41,No,3,7,15,5,14.33333333,0,1,6,16,6,14.63636364,0,12.4,0.5,1.79,Enrolled
Soltero,Mayor de 23,1,Agronomía,Diurna,Secundaria,140,Portugués,Primaria,Primaria,No calificado,Administrativo,140,No,No,No,Sí,Hombre,No,35,No,0,6,16,4,12,0,0,6,11,3,10.33333333,0,13.9,-0.3,0.79,Dropout
Soltero,2da fase,1,Turismo,Diurna,Secundaria,128,Portugués,Básica ciclo 3,Básica ciclo 2,No calificado,No calificado,118.2,No,No,No,Sí,Mujer,No,19,No,0,5,5,0,0,0,0,6,0,0,0,0,8.9,1.4,3.51,Dropout
Soltero,1ra fase general,1,Multimedia,Diurna,Secundaria,145,Portugués,Secundaria completa,Básica ciclo 3,Fuerzas armadas,Servicios,150.6,Sí,No,No,Sí,Hombre,No,18,No,0,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74,Graduate
Casado,Mayor de 23,1,Enfermería,Diurna,Secundaria,133.1,Portugués,Primaria,Primaria,191,172,115.2,No,No,No,Sí,Mujer,No,48,No,0,7,11,4,11.75,0,0,7,14,3,11.725,0,11.1,0.6,2.02,Enrolled
Soltero,1ra fase general,1,Enfermería,Diurna,Secundaria,132,Portugués,Básica ciclo 3,Pregrado,No calificado,Técnico,126,Sí,No,No,Sí,Mujer,No,19,No,0,7,7,6,12.18333333,0,0,7,7,6,12.18333333,0,7.6,2.6,0.32,Graduate
Soltero,Especialización tecnológica,1,Agronomía,Diurna,Especialización tecnológica,160,Portugués,Primaria,Primaria,No calificado,Obrero calificado,160,Sí,No,No,No,Hombre,No,30,No,4,9,18,6,11.83333333,0,1,8,21,4,11,0,15.5,2.8,-4.06,Dropout
